Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Month,Age,TotalAmountSpent,TotalPurchasesMade,TotalAcceptedCampaigns,WebEngagementRatio,FamilySize,IncomePerMember,RecencyMonths,CustomerLoyalty,TimeSinceEnrollment,InteractionWithPromotions
1958,2,5,61331,1,1,2013-03-10,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,3,11,0,3,66,632,18,0,0.7272727272727273,2,20443.666666666668,1.3797634691195795,1,3978,5
1969,0,2,73448,0,0,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,3,11,0,2,55,725,18,0,0.5714285714285714,0,73448.0,0.328515111695138,1,3641,1
1963,0,2,52247,0,1,2013-08-11,96,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,3,11,0,8,61,725,18,0,0.6666666666666666,1,26123.5,3.1537450722733245,1,3824,1
1964,1,2,41551,1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,8,60,279,11,0,1.6,2,13850.333333333334,1.6754270696452036,1,3821,5
1967,1,1,62981,0,0,2013-03-17,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,3,57,1482,22,1,0.75,0,62981.0,0.6898817345597897,1,3971,2
1976,3,3,9548,1,0,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,8,48,29,4,0,8.0,1,4774.0,1.0183968462549278,1,4192,2
1959,1,2,33762,2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,7,65,106,6,0,4.0,3,8440.5,2.0039421813403417,1,3859,3
1973,1,5,35860,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,5,51,49,4,2,5.0,2,11953.333333333334,1.2155059132720105,1,3543,4
1965,1,3,36921,1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,7,59,38,5,0,3.5,2,12307.0,2.431011826544021,1,3838,2
1992,2,0,92859,0,0,2012-10-19,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,3,11,0,10,32,2077,21,0,0.4,0,92859.0,1.5111695137976346,1,4120,1
1976,2,1,65104,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,11,48,1053,15,1,2.3333333333333335,1,32552.0,0.1314060446780552,1,3729,3
1962,0,2,86111,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,4,62,1385,22,0,0.4,0,86111.0,2.3981603153745072,1,3938,1
1974,1,0,68352,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,8,50,871,22,0,0.75,1,34176.0,1.5440210249671484,1,3807,3
1988,0,1,41883,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,3,36,312,9,0,1.75,1,20941.5,0.42706964520367935,1,3969,3
1976,0,2,59809,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,10,48,877,12,0,2.6666666666666665,2,19936.333333333332,1.1826544021024967,1,4121,3
1975,0,2,23957,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,10,49,68,5,1,3.0,1,11978.5,1.5440210249671484,1,4111,2
1981,0,1,38547,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,8,43,22,3,0,8.0,1,19273.5,1.609724047306176,0,3807,1
1973,4,2,35688,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,8,51,211,9,0,2.0,3,8922.0,3.088042049934297,1,4178,7
1966,2,2,49605,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,6,58,127,7,0,1.5,0,49605.0,2.135348226018397,1,3510,1
1953,2,2,59354,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,4,71,459,15,0,0.75,2,19784.666666666668,1.938239159001314,1,3568,1
1969,0,2,65747,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,3,55,460,15,1,0.75,1,32873.5,3.1537450722733245,1,3616,5
1972,4,1,46344,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,12,52,429,13,0,1.0,1,23172.0,0.9198423127463863,1,4064,4
1988,0,5,34176,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,5,36,89,7,0,2.0,1,17088.0,0.39421813403416556,1,3550,4
1952,1,1,61010,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,10,72,1021,24,0,0.625,1,30505.0,1.8725361366622864,1,4130,2
1949,0,1,69372,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,2,75,1381,20,3,0.4,0,69372.0,0.328515111695138,1,3997,4
1958,0,0,49967,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,7,66,306,12,0,1.1666666666666667,1,24983.5,0.1314060446780552,1,3858,3
1978,0,0,60199,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,9,46,18,3,0,0.0,3,15049.75,1.609724047306176,1,3792,1
1977,0,1,55375,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,10,47,162,8,0,2.0,1,27687.5,0.09855453350854139,1,3757,1
1955,0,0,80317,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,8,69,1231,17,0,0.3333333333333333,0,80317.0,2.102496714848883,1,3815,1
1958,2,0,30523,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,7,66,13,3,0,7.0,3,7630.75,0.0,1,3865,1
1945,1,2,70356,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,11,79,1706,25,0,0.6,0,70356.0,0.657030223390276,1,4103,2
1984,0,2,23228,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,1,40,121,7,0,2.6666666666666665,1,11614.0,2.9894875164257555,1,3677,4
1975,1,3,74165,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,5,49,1293,19,0,0.4,0,74165.0,0.2956636005256242,1,3926,1
1973,1,2,157243,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,3,11,0,3,51,1608,22,0,0.0,1,78621.5,3.219448094612352,1,3622,15
1966,0,1,43482,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,11,58,88,6,0,3.0,3,10870.5,2.726675427069645,1,3730,3
1953,0,3,62551,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,11,71,421,17,1,0.5,0,62551.0,0.8869908015768725,1,3725,2
1959,0,3,52332,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,8,65,259,11,1,1.3333333333333333,0,52332.0,2.0696452036793693,1,3807,2
1988,0,0,66951,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,11,36,1117,14,0,0.3333333333333333,0,66951.0,1.5111695137976346,1,3741,1
1957,0,1,26091,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,2,67,89,6,0,2.5,2,8697.0,2.759526938239159,1,3626,3
1965,0,1,33456,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,4,59,36,4,0,7.0,2,11152.0,1.9053876478318001,1,3571,2
1982,0,2,28718,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,7,42,57,5,0,4.0,1,14359.0,2.562417871222076,1,3853,2
1970,0,2,50447,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,4,54,148,7,0,2.0,2,16815.666666666668,0.1314060446780552,1,3571,1
1959,1,1,53537,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,1,65,93,6,0,2.5,2,17845.666666666668,0.5584756898817346,1,3652,2
1967,0,0,52074,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,4,57,119,6,1,2.0,1,26037.0,2.5295663600525624,1,3588,2
1975,1,2,80427,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,9,49,1835,27,0,0.45454545454545453,1,40213.5,1.8396846254927726,1,4157,1
1948,1,2,83837,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,12,76,1318,24,3,0.4444444444444444,0,83837.0,2.59526938239159,1,4062,4
1970,1,2,38853,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,5,54,45,5,0,3.5,2,12951.0,2.9566360052562417,1,3539,2
1959,0,1,38285,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,6,65,10,3,0,0.0,3,9571.25,3.1537450722733245,1,3507,1
1951,4,2,78497,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,12,73,978,24,1,0.4,0,78497.0,1.445466491458607,1,3712,2
1976,1,2,51650,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,5,48,191,9,0,1.25,1,25825.0,2.6609724047306176,1,3551,1
1988,4,2,16248,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,5,36,57,6,0,3.0,1,8124.0,2.5295663600525624,1,3552,3
1946,2,2,66835,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,9,78,1033,23,0,0.3333333333333333,0,66835.0,0.6898817345597897,1,3776,1
1984,2,2,30477,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,1,40,66,5,0,6.0,1,15238.5,0.5256241787122208,1,3660,1
1961,3,2,28249,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,6,63,43,5,0,3.0,0,28249.0,2.628120893561104,1,3516,1
1983,0,2,25271,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,12,41,50,4,0,9.0,1,12635.5,1.4783180026281209,1,4073,1
1970,1,0,32303,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,3,54,39,5,0,5.0,1,16151.5,2.0696452036793693,1,3615,2
1966,0,2,61286,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,8,58,608,16,0,0.7142857142857143,1,30643.0,1.1169513797634691,1,3833,2
1976,0,2,74068,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,3,48,1581,23,0,0.5,0,74068.0,0.45992115637319314,1,3969,1
1964,1,2,45759,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2,60,68,5,0,3.5,2,15253.0,0.42706964520367935,1,3993,2
1978,3,1,24882,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,9,46,80,4,1,6.0,1,12441.0,1.7082785808147174,1,4160,2
1989,1,1,66973,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,5,35,1282,27,0,0.375,0,66973.0,3.219448094612352,1,3910,1
1900,4,3,36640,1,0,2013-09-26,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,3,11,0,9,124,65,5,0,2.5,1,18320.0,3.252299605781866,0,3778,1
1988,0,2,38872,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,5,36,91,6,0,2.6666666666666665,1,19436.0,3.055190538764783,1,3897,2
1973,0,2,51148,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,2,51,315,12,0,1.2,2,17049.333333333332,1.2483574244415243,1,3998,4
1977,0,2,31353,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,12,47,31,4,0,8.0,2,10451.0,0.7884362680683311,1,3684,2
1980,2,2,69661,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,5,44,834,22,0,0.42857142857142855,0,69661.0,2.628120893561104,1,3549,1
1954,0,2,80067,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,9,70,1600,16,1,0.5,0,80067.0,2.6938239159001314,1,3785,2
1954,0,2,86718,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,1,70,1270,16,0,0.4,0,86718.0,0.657030223390276,1,4030,1
1973,1,0,46854,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,3,51,263,9,2,1.6,2,15618.0,2.6609724047306176,1,3592,8
1952,0,3,69142,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,6,72,535,16,1,0.625,1,34571.0,1.6425755584756898,1,3502,4
1968,0,0,75922,0,0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,12,56,1295,17,0,0.25,0,75922.0,1.9710906701708277,1,3704,1
1978,0,3,63693,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,10,46,1150,26,0,0.5454545454545454,1,31846.5,2.0696452036793693,1,3760,3
1977,1,1,102160,0,0,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,11,47,1240,26,4,0.5714285714285714,0,102160.0,1.773981603153745,1,4106,4
1965,1,0,40637,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,7,59,38,4,0,7.0,2,13545.666666666666,2.3653088042049935,1,3849,2
1984,2,0,18890,0,0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,11,40,35,3,2,0.0,0,18890.0,0.164257555847569,1,4098,3
1988,0,1,29604,1,0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,12,36,53,4,1,9.0,1,14802.0,2.890932982917214,1,3705,2
1963,2,3,48721,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,5,61,293,11,0,1.5,2,16240.333333333334,1.6425755584756898,1,3914,6
1966,0,2,44794,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,6,58,65,5,0,3.0,1,22397.0,3.252299605781866,1,3523,1
1954,0,3,64497,0,1,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,9,70,1804,24,2,0.7272727272727273,1,32248.5,0.5584756898817346,1,4159,7
1956,0,1,46097,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,3,68,241,10,0,1.3333333333333333,1,23048.5,0.36136662286465177,1,3957,5
1954,0,1,77972,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,3,70,1101,19,0,0.25,0,77972.0,0.5913272010512484,1,3605,1
1968,1,2,44377,1,1,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,10,56,264,11,0,1.6,2,14792.333333333334,2.299605781865966,1,4134,8
1974,2,1,46014,1,1,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,1,50,541,16,0,1.0,2,15338.0,0.6898817345597897,1,4026,10
1985,0,2,70951,0,0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,5,39,1198,16,0,0.3333333333333333,0,70951.0,2.1681997371879107,1,3923,1
1977,0,2,41443,1,0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,4,47,482,14,0,1.0,1,20721.5,2.59526938239159,1,3591,6
1978,4,0,52195,2,1,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,5,46,17,3,0,8.0,3,13048.75,0.0657030223390276,1,3550,1
1948,2,2,83790,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,11,76,1615,24,2,0.375,0,83790.0,2.6609724047306176,1,3728,3
1954,2,4,44551,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,8,70,285,10,0,1.75,1,22275.5,0.7884362680683311,1,3804,2
1980,0,1,69508,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,11,44,1135,26,0,0.5454545454545454,1,34754.0,1.5768725361366622,1,4094,2
1988,4,1,45204,1,0,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,4,36,114,6,0,3.0,1,22602.0,3.055190538764783,1,3581,1
1969,0,2,72460,0,0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,11,55,1047,15,0,0.3333333333333333,0,72460.0,1.8396846254927726,1,3729,1
1970,1,1,77622,0,2,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,4,54,714,20,0,0.5,2,25874.0,0.09855453350854139,1,3578,2
1980,1,2,30732,1,0,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,1,44,185,9,0,2.0,1,15366.0,1.445466491458607,1,4042,4
1962,0,3,63887,0,1,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,9,62,1245,27,0,0.6666666666666666,1,31943.5,1.2483574244415243,1,4161,5
1978,0,1,42011,1,0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,3,46,189,8,0,2.6666666666666665,1,21005.5,1.5111695137976346,1,3962,4
1976,0,1,51369,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,10,48,576,14,0,1.0,1,25684.5,2.759526938239159,1,4114,2
1952,0,3,51537,0,1,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,12,72,1103,15,0,4.0,1,25768.5,0.8869908015768725,1,4069,3
1972,1,2,79930,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,8,52,1753,16,0,0.6666666666666666,0,79930.0,2.3653088042049935,1,4192,1
1986,1,1,34320,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2,38,17,3,0,8.0,1,17160.0,2.1681997371879107,1,3635,1
1966,0,0,37070,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,3,58,433,14,1,1.4,2,12356.666666666666,0.9855453350854139,1,3968,10
1962,4,3,81975,0,1,2013-01-05,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,1,62,1588,13,1,1.1666666666666667,1,40987.5,0.0657030223390276,1,4042,2
1971,0,1,38590,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,5,53,22,3,0,8.0,1,19295.0,2.135348226018397,1,3912,1
1951,0,0,15033,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,4,73,19,4,0,3.0,0,15033.0,1.2155059132720105,1,3576,1
1965,1,2,62745,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,3,59,1117,26,0,0.7142857142857143,1,31372.5,2.923784494086728,1,3965,3
1975,4,2,22212,1,0,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,12,49,69,6,0,3.0,1,11106.0,1.609724047306176,1,3704,2
1982,2,1,23661,1,0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,12,42,23,4,0,7.0,1,11830.5,1.5111695137976346,1,3709,1
1958,1,0,79761,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,10,66,605,18,0,0.6,1,39880.5,1.0512483574244416,1,3770,1
1973,0,0,7500,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,12,51,57,7,0,2.3333333333333335,1,3750.0,1.773981603153745,1,3687,4
1893,4,0,60182,0,1,2014-05-17,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,3,11,0,5,131,22,3,0,4.0,1,30091.0,0.7555847568988173,1,3545,1
1968,0,4,73455,0,0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,10,56,2088,21,1,0.5,0,73455.0,3.219448094612352,1,3746,2
1958,0,1,64961,0,1,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,12,66,1009,14,0,0.5,1,32480.5,3.1865965834428382,1,4055,2
1971,0,0,22804,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,7,53,26,4,0,4.5,1,11402.0,2.463863337713535,1,3835,1
1990,0,2,73687,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1,11,34,1627,21,2,0.6666666666666666,0,73687.0,0.2628120893561104,1,3715,3
1958,0,2,61074,0,1,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,8,66,1102,24,0,0.6363636363636364,1,30537.0,1.2155059132720105,1,4183,7
1964,1,2,31686,1,1,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,6,60,17,4,0,6.0,2,10562.0,1.0183968462549278,1,3526,2
1972,0,2,80134,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,5,52,1690,14,4,1.2,1,40067.0,1.314060446780552,1,3907,6
1953,0,2,75027,0,1,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,1,71,1390,19,0,0.5555555555555556,1,37513.5,2.431011826544021,1,4038,2
1988,1,2,67546,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,8,36,2126,19,0,0.75,0,67546.0,2.9566360052562417,1,4169,1
1969,2,1,65176,0,1,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0,10,55,1531,21,0,0.6666666666666666,1,32588.0,1.8725361366622864,1,4110,4
1975,2,0,31160,1,0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,9,49,64,5,0,4.0,1,15580.0,1.938239159001314,1,3788,2
1985,0,0,29938,1,0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,10,39,26,4,0,6.0,1,14969.0,1.7082785808147174,1,3747,2
1974,0,3,102692,0,0,2013-04-05,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,3,11,1,4,50,1112,28,5,0.3333333333333333,0,102692.0,0.164257555847569,1,3952,6
1958,4,1,26490,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,9,66,210,9,0,2.0,0,26490.0,3.0223390275952693,1,4147,2
1967,0,1,75702,1,1,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0,8,57,1148,21,0,2.0,2,25234.0,2.5295663600525624,1,4171,5
1974,1,0,30899,1,0,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,10,50,33,4,0,6.0,1,15449.5,1.149802890932983,1,4126,2
1961,1,1,63342,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0,10,63,1101,16,1,0.75,1,31671.0,1.5768725361366622,1,4123,4
1964,0,0,45989,0,1,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,10,60,322,12,0,1.0,1,22994.5,3.1865965834428382,1,4117,4
1964,0,0,18701,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,6,60,44,6,0,2.5,2,6233.666666666667,3.1208935611038107,1,3892,4
1957,1,0,40737,2,1,2013-12-08,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,12,67,17,3,0,8.0,3,10184.25,0.7884362680683311,1,3705,1
1979,0,3,15287,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,10,45,31,4,2,7.0,1,7643.5,1.9710906701708277,1,4129,4
1968,1,3,69674,0,2,2013-05-22,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,3,11,0,5,56,845,22,0,0.5,2,23224.666666666668,1.5111695137976346,1,3905,3
1970,2,2,44159,1,0,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,3,11,0,6,54,275,11,0,1.25,1,22079.5,2.7923784494086727,1,3514,4
1978,1,2,37717,1,0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,11,46,25,3,0,9.0,1,18858.5,1.0183968462549278,1,4085,1
1952,2,1,43776,1,1,2013-02-03,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,3,11,1,2,72,275,11,1,1.6,2,14592.0,0.2956636005256242,1,4013,7
